store_id,day_of_week,allowed_start_time,allowed_end_time,forbidden_intervals,has_time_constraint
ZH49,Wednesday,05:00,22:00,,False
ZH49,Thursday,05:00,22:00,,False
ZH49,Friday,05:00,22:00,,False
ZH49,Saturday,05:00,22:00,,False
ZH49,Sunday,05:00,22:00,,False
ZH50,Monday,05:00,22:00,,False
ZH50,Tuesday,05:00,22:00,,False
ZH50,Wednesday,05:00,22:00,,False
ZH50,Thursday,05:00,22:00,,False
ZH50,Friday,05:00,22:00,,False
ZH50,Saturday,05:00,22:00,,False
ZH50,Sunday,05:00,22:00,,False
ZH51,Monday,05:00,22:00,,False
ZH51,Tuesday,05:00,22:00,,False
ZH51,Wednesday,05:00,22:00,,False
ZH51,Thursday,05:00,22:00,,False
ZH51,Friday,05:00,22:00,,False
ZH51,Saturday,05:00,22:00,,False
ZH51,Sunday,05:00,22:00,,False
ZH52,Monday,05:00,22:00,,False
ZH52,Tuesday,05:00,22:00,,False
ZH52,Wednesday,05:00,22:00,,False
ZH52,Thursday,05:00,22:00,,False
ZH52,Friday,05:00,22:00,,False
ZH52,Saturday,05:00,22:00,,False
ZH52,Sunday,05:00,22:00,,False
ZH53,Monday,05:00,22:00,,False
ZH53,Tuesday,05:00,22:00,,False
ZH53,Wednesday,05:00,22:00,,False
ZH53,Thursday,05:00,22:00,,False
ZH53,Friday,05:00,22:00,,False
ZH53,Saturday,05:00,22:00,,False
ZH53,Sunday,05:00,22:00,,False
ZH54,Monday,05:00,22:00,,False
ZH54,Tuesday,05:00,22:00,,False
ZH54,Wednesday,05:00,22:00,,False
ZH54,Thursday,05:00,22:00,,False
ZH54,Friday,05:00,22:00,,False
ZH54,Saturday,05:00,22:00,,False
ZH54,Sunday,05:00,22:00,,False
ZH55,Monday,05:00,22:00,,False
ZH55,Tuesday,05:00,22:00,,False
ZH55,Wednesday,05:00,22:00,,False
ZH55,Thursday,05:00,22:00,,False
ZH55,Friday,05:00,22:00,,False
ZH55,Saturday,05:00,22:00,,False
ZH55,Sunday,05:00,22:00,,False
ZH56,Monday,05:00,22:00,,False
ZH56,Tuesday,05:00,22:00,,False
ZH56,Wednesday,05:00,22:00,,False
ZH56,Thursday,05:00,22:00,,False
ZH56,Friday,05:00,22:00,,False
ZH56,Saturday,05:00,22:00,,False
ZH56,Sunday,05:00,22:00,,False
ZH57,Monday,05:00,22:00,,False
ZH57,Tuesday,05:00,22:00,,False
ZH57,Wednesday,05:00,22:00,,False
ZH57,Thursday,05:00,22:00,,False
ZH57,Friday,05:00,22:00,,False
ZH57,Saturday,05:00,22:00,,False
ZH57,Sunday,05:00,22:00,,False
ZH58,Monday,05:00,22:00,,False
ZH58,Tuesday,05:00,22:00,,False
ZH58,Wednesday,05:00,22:00,,False
ZH58,Thursday,05:00,22:00,,False
ZH58,Friday,05:00,22:00,,False
ZH58,Saturday,05:00,22:00,,False
ZH58,Sunday,05:00,22:00,,False
ZH59,Monday,05:00,22:00,,False
ZH59,Tuesday,05:00,22:00,,False
ZH59,Wednesday,05:00,22:00,,False
ZH59,Thursday,05:00,22:00,,False
ZH59,Friday,05:00,22:00,,False
ZH59,Saturday,05:00,22:00,,False
ZH59,Sunday,05:00,22:00,,False
ZH60,Monday,05:00,22:00,,False
ZH60,Tuesday,05:00,22:00,,False
ZH60,Wednesday,05:00,22:00,,False
ZH60,Thursday,05:00,22:00,,False
ZH60,Friday,05:00,22:00,,False
ZH60,Saturday,05:00,22:00,,False
ZH60,Sunday,05:00,22:00,,False
ZH61,Monday,05:00,22:00,,False
ZH61,Tuesday,05:00,22:00,,False
ZH61,Wednesday,05:00,22:00,,False
ZH61,Thursday,05:00,22:00,,False
ZH61,Friday,05:00,22:00,,False
ZH61,Saturday,05:00,22:00,,False
ZH61,Sunday,05:00,22:00,,False
ZH62,Monday,05:00,22:00,,False
ZH62,Tuesday,05:00,22:00,,False
ZH62,Wednesday,05:00,22:00,,False
ZH62,Thursday,05:00,22:00,,False
ZH62,Friday,05:00,22:00,,False
ZH62,Saturday,05:00,22:00,,False
ZH62,Sunday,05:00,22:00,,False
ZH63,Monday,05:00,22:00,,False
ZH63,Tuesday,05:00,22:00,,False
ZH63,Wednesday,05:00,22:00,,False
ZH63,Thursday,05:00,22:00,,False
ZH63,Friday,05:00,22:00,,False
ZH63,Saturday,05:00,22:00,,False
ZH63,Sunday,05:00,22:00,,False
ZH64,Monday,05:00,22:00,,False
ZH64,Tuesday,05:00,22:00,,False
ZH64,Wednesday,05:00,22:00,,False
ZH64,Thursday,05:00,22:00,,False
ZH64,Friday,05:00,22:00,,False
ZH64,Saturday,05:00,22:00,,False
ZH64,Sunday,05:00,22:00,,False
ZH65,Monday,05:00,22:00,,False
ZH65,Tuesday,05:00,22:00,,False
ZH65,Wednesday,05:00,22:00,,False
ZH65,Thursday,05:00,22:00,,False
ZH65,Friday,05:00,22:00,,False
ZH65,Saturday,05:00,22:00,,False
ZH65,Sunday,05:00,22:00,,False
ZH66,Monday,05:00,22:00,,False
ZH66,Tuesday,05:00,22:00,,False
ZH66,Wednesday,05:00,22:00,,False
ZH66,Thursday,05:00,22:00,,False
ZH66,Friday,05:00,22:00,,False
ZH66,Saturday,05:00,22:00,,False
ZH66,Sunday,05:00,22:00,,False
ZH68,Monday,05:00,22:00,,False
ZH68,Tuesday,05:00,22:00,,False
ZH68,Wednesday,05:00,22:00,,False
ZH68,Thursday,05:00,22:00,,False
ZH68,Friday,05:00,22:00,,False
ZH68,Saturday,05:00,22:00,,False
ZH68,Sunday,05:00,22:00,,False
ZH69,Monday,05:00,22:00,,False
ZH69,Tuesday,05:00,22:00,,False
ZH69,Wednesday,05:00,22:00,,False
ZH69,Thursday,05:00,22:00,,False
ZH69,Friday,05:00,22:00,,False
ZH69,Saturday,05:00,22:00,,False
ZH69,Sunday,05:00,22:00,,False
ZH70,Monday,05:00,22:00,,False
ZH70,Tuesday,05:00,22:00,,False
ZH70,Wednesday,05:00,22:00,,False
ZH70,Thursday,05:00,22:00,,False
ZH70,Friday,05:00,22:00,,False
ZH70,Saturday,05:00,22:00,,False
ZH70,Sunday,05:00,22:00,,False
ZH71,Monday,05:00,22:00,,False
ZH71,Tuesday,05:00,22:00,,False
ZH71,Wednesday,05:00,22:00,,False
ZH71,Thursday,05:00,22:00,,False
ZH71,Friday,05:00,22:00,,False
ZH71,Saturday,05:00,22:00,,False
ZH71,Sunday,05:00,22:00,,False
ZH72,Monday,05:00,22:00,,False
ZH72,Tuesday,05:00,22:00,,False
ZH72,Wednesday,05:00,22:00,,False
ZH72,Thursday,05:00,22:00,,False
ZH72,Friday,05:00,22:00,,False
ZH72,Saturday,05:00,22:00,,False
ZH72,Sunday,05:00,22:00,,False
ZH73,Monday,05:00,22:00,,False
ZH73,Tuesday,05:00,22:00,,False
ZH73,Wednesday,05:00,22:00,,False
ZH73,Thursday,05:00,22:00,,False
ZH73,Friday,05:00,22:00,,False
ZH73,Saturday,05:00,22:00,,False
ZH73,Sunday,05:00,22:00,,False
ZH74,Monday,05:00,22:00,,False
ZH74,Tuesday,05:00,22:00,,False
ZH74,Wednesday,05:00,22:00,,False
ZH74,Thursday,05:00,22:00,,False
ZH74,Friday,05:00,22:00,,False
ZH74,Saturday,05:00,22:00,,False
ZH74,Sunday,05:00,22:00,,False
ZH75,Monday,05:00,22:00,,False
ZH75,Tuesday,05:00,22:00,,False
ZH75,Wednesday,05:00,22:00,,False
ZH75,Thursday,05:00,22:00,,False
ZH75,Friday,05:00,22:00,,False
ZH75,Saturday,05:00,22:00,,False
ZH75,Sunday,05:00,22:00,,False
ZH76,Monday,05:00,22:00,,False
ZH76,Tuesday,05:00,22:00,,False
ZH76,Wednesday,05:00,22:00,,False
ZH76,Thursday,05:00,22:00,,False
ZH76,Friday,05:00,22:00,,False
ZH76,Saturday,05:00,22:00,,False
ZH76,Sunday,05:00,22:00,,False
ZH77,Monday,05:00,22:00,,False
ZH77,Tuesday,05:00,22:00,,False
ZH77,Wednesday,05:00,22:00,,False
ZH77,Thursday,05:00,22:00,,False
ZH77,Friday,05:00,22:00,,False
ZH77,Saturday,05:00,22:00,,False
ZH77,Sunday,05:00,22:00,,False
ZH78,Monday,05:00,22:00,,False
ZH78,Tuesday,05:00,22:00,,False
ZH78,Wednesday,05:00,22:00,,False
ZH78,Thursday,05:00,22:00,,False
ZH78,Friday,05:00,22:00,,False
ZH78,Saturday,05:00,22:00,,False
ZH78,Sunday,05:00,22:00,,False
ZH79,Monday,05:00,22:00,,False
ZH79,Tuesday,05:00,22:00,,False
ZH79,Wednesday,05:00,22:00,,False
ZH79,Thursday,05:00,22:00,,False
ZH79,Friday,05:00,22:00,,False
ZH79,Saturday,05:00,22:00,,False
ZH79,Sunday,05:00,22:00,,False
ZH80,Monday,05:00,22:00,,False
ZH80,Tuesday,05:00,22:00,,False
ZH80,Wednesday,05:00,22:00,,False
ZH80,Thursday,05:00,22:00,,False
ZH80,Friday,05:00,22:00,,False
ZH80,Saturday,05:00,22:00,,False
ZH80,Sunday,05:00,22:00,,False
ZH81,Monday,05:00,22:00,,False
ZH81,Tuesday,05:00,22:00,,False
ZH81,Wednesday,05:00,22:00,,False
ZH81,Thursday,05:00,22:00,,False
ZH81,Friday,05:00,22:00,,False
ZH81,Saturday,05:00,22:00,,False
ZH81,Sunday,05:00,22:00,,False
ZH82,Monday,05:00,22:00,,False
ZH82,Tuesday,05:00,22:00,,False
ZH82,Wednesday,05:00,22:00,,False
ZH82,Thursday,05:00,22:00,,False
ZH82,Friday,05:00,10:00,,True
ZH82,Saturday,05:00,10:00,,True
ZH82,Sunday,05:00,22:00,,False
ZH83,Monday,05:00,22:00,,False
ZH83,Tuesday,05:00,22:00,,False
ZH83,Wednesday,05:00,22:00,,False
ZH83,Thursday,05:00,22:00,,False
ZH83,Friday,05:00,22:00,,False
ZH83,Saturday,05:00,22:00,,False
ZH83,Sunday,05:00,22:00,,False
ZH84,Monday,05:00,22:00,,False
ZH84,Tuesday,05:00,22:00,,False
ZH84,Wednesday,05:00,22:00,,False
ZH84,Thursday,05:00,22:00,,False
ZH84,Friday,05:00,22:00,,False
ZH84,Saturday,05:00,22:00,,False
ZH84,Sunday,05:00,22:00,,False
ZH85,Monday,05:00,22:00,,False
ZH85,Tuesday,05:00,22:00,,False
ZH85,Wednesday,05:00,22:00,,False
ZH85,Thursday,05:00,22:00,,False
ZH85,Friday,05:00,22:00,,False
ZH85,Saturday,05:00,22:00,,False
ZH85,Sunday,05:00,22:00,,False
ZH86,Monday,05:00,22:00,,False
ZH86,Tuesday,05:00,22:00,,False
ZH86,Wednesday,05:00,22:00,,False
ZH86,Thursday,05:00,22:00,,False
ZH86,Friday,05:00,22:00,,False
ZH86,Saturday,05:00,22:00,,False
ZH86,Sunday,05:00,22:00,,False
ZH87,Monday,05:00,22:00,,False
ZH87,Tuesday,05:00,22:00,,False
ZH87,Wednesday,05:00,22:00,,False
ZH87,Thursday,05:00,22:00,,False
ZH87,Friday,05:00,22:00,,False
ZH87,Saturday,05:00,22:00,,False
ZH87,Sunday,05:00,22:00,,False
ZH88,Monday,05:00,22:00,,False
ZH88,Tuesday,05:00,22:00,,False
ZH88,Wednesday,05:00,22:00,,False
ZH88,Thursday,05:00,22:00,,False
ZH88,Friday,05:00,22:00,,False
ZH88,Saturday,05:00,22:00,,False
ZH88,Sunday,05:00,22:00,,False
ZH89,Monday,05:00,22:00,,False
ZH89,Tuesday,05:00,22:00,,False
ZH89,Wednesday,05:00,22:00,,False
ZH89,Thursday,05:00,22:00,,False
ZH89,Friday,05:00,22:00,,False
ZH89,Saturday,05:00,22:00,,False
ZH89,Sunday,05:00,22:00,,False
ZH90,Monday,05:00,22:00,,False
ZH90,Tuesday,05:00,22:00,,False
ZH90,Wednesday,05:00,22:00,,False
ZH90,Thursday,05:00,22:00,,False
ZH90,Friday,05:00,22:00,,False
ZH90,Saturday,05:00,22:00,,False
ZH90,Sunday,05:00,22:00,,False
ZH91,Monday,05:00,22:00,,False
ZH91,Tuesday,05:00,22:00,,False
ZH91,Wednesday,05:00,22:00,,False
ZH91,Thursday,05:00,22:00,,False
ZH91,Friday,05:00,22:00,,False
ZH91,Saturday,05:00,22:00,,False
ZH91,Sunday,05:00,22:00,,False
ZH92,Monday,05:00,22:00,,False
ZH92,Tuesday,05:00,22:00,,False
ZH92,Wednesday,05:00,22:00,,False
ZH92,Thursday,05:00,22:00,,False
ZH92,Friday,05:00,22:00,,False
ZH92,Saturday,05:00,22:00,,False
ZH92,Sunday,05:00,22:00,,False
ZH93,Monday,05:00,22:00,,False
ZH93,Tuesday,05:00,22:00,,False
ZH93,Wednesday,05:00,22:00,,False
ZH93,Thursday,05:00,22:00,,False
ZH93,Friday,05:00,22:00,,False
ZH93,Saturday,05:00,22:00,,False
ZH93,Sunday,05:00,22:00,,False
ZH94,Monday,05:00,22:00,,False
ZH94,Tuesday,05:00,22:00,,False
ZH94,Wednesday,05:00,22:00,,False
ZH94,Thursday,05:00,22:00,,False
ZH94,Friday,05:00,22:00,,False
ZH94,Saturday,05:00,22:00,,False
ZH94,Sunday,05:00,22:00,,False
ZH95,Monday,05:00,22:00,,False
ZH95,Tuesday,05:00,22:00,,False
ZH95,Wednesday,05:00,22:00,,False
ZH95,Thursday,05:00,22:00,,False
ZH95,Friday,05:00,22:00,,False
ZH95,Saturday,05:00,22:00,,False
ZH95,Sunday,05:00,22:00,,False
ZH96,Monday,05:00,22:00,,False
ZH96,Tuesday,05:00,22:00,,False
ZH96,Wednesday,05:00,22:00,,False
ZH96,Thursday,05:00,22:00,,False
ZH96,Friday,05:00,22:00,,False
ZH96,Saturday,05:00,22:00,,False
ZH96,Sunday,05:00,22:00,,False
ZI01,Monday,05:00,22:00,,False
ZI01,Tuesday,05:00,22:00,,False
ZI01,Wednesday,05:00,22:00,,False
ZI01,Thursday,05:00,22:00,,False
ZI01,Friday,05:00,22:00,,False
ZI01,Saturday,05:00,22:00,,False
ZI01,Sunday,05:00,22:00,,False
ZI02,Monday,05:00,22:00,,False
ZI02,Tuesday,05:00,22:00,,False
ZI02,Wednesday,05:00,22:00,,False
ZI02,Thursday,05:00,22:00,,False
ZI02,Friday,05:00,22:00,,False
ZI02,Saturday,05:00,22:00,,False
ZI02,Sunday,05:00,22:00,,False
ZI03,Monday,05:00,22:00,,False
ZI03,Tuesday,05:00,22:00,,False
ZI03,Wednesday,05:00,22:00,,False
ZI03,Thursday,05:00,22:00,,False
ZI03,Friday,05:00,22:00,,False
ZI03,Saturday,05:00,22:00,,False
ZI03,Sunday,05:00,22:00,,False
ZI05,Monday,05:00,22:00,,False
ZI05,Tuesday,05:00,22:00,,False
ZI05,Wednesday,05:00,22:00,,False
ZI05,Thursday,05:00,22:00,,False
ZI05,Friday,05:00,22:00,,False
ZI05,Saturday,05:00,22:00,,False
ZI05,Sunday,05:00,22:00,,False
ZI06,Monday,05:00,22:00,,False
ZI06,Tuesday,05:00,22:00,,False
ZI06,Wednesday,05:00,22:00,,False
ZI06,Thursday,05:00,22:00,,False
ZI06,Friday,05:00,22:00,,False
ZI06,Saturday,05:00,22:00,,False
ZI06,Sunday,05:00,22:00,,False
ZI07,Monday,05:00,22:00,,False
ZI07,Tuesday,05:00,22:00,,False
ZI07,Wednesday,05:00,22:00,,False
ZI07,Thursday,05:00,22:00,,False
ZI07,Friday,05:00,22:00,,False
ZI07,Saturday,05:00,22:00,,False
ZI07,Sunday,05:00,22:00,,False
ZI08,Monday,05:00,22:00,,False
ZI08,Tuesday,05:00,22:00,,False
ZI08,Wednesday,05:00,22:00,,False
ZI08,Thursday,05:00,22:00,,False
ZI08,Friday,05:00,22:00,,False
ZI08,Saturday,05:00,22:00,,False
ZI08,Sunday,05:00,22:00,,False
ZI09,Monday,05:00,22:00,,False
ZI09,Tuesday,05:00,22:00,,False
ZI09,Wednesday,05:00,22:00,,False
ZI09,Thursday,05:00,22:00,,False
ZI09,Friday,05:00,22:00,,False
ZI09,Saturday,05:00,22:00,,False
ZI09,Sunday,05:00,22:00,,False
ZI10,Monday,05:00,22:00,,False
ZI10,Tuesday,05:00,22:00,,False
ZI10,Wednesday,05:00,22:00,,False
ZI10,Thursday,05:00,22:00,,False
ZI10,Friday,05:00,22:00,,False
ZI10,Saturday,05:00,22:00,,False
ZI10,Sunday,05:00,22:00,,False
ZI11,Monday,05:00,22:00,,False
ZI11,Tuesday,05:00,22:00,,False
ZI11,Wednesday,05:00,22:00,,False
ZI11,Thursday,05:00,22:00,,False
ZI11,Friday,05:00,22:00,,False
ZI11,Saturday,05:00,22:00,,False
ZI11,Sunday,05:00,22:00,,False
ZI12,Monday,05:00,22:00,,False
ZI12,Tuesday,05:00,22:00,,False
ZI12,Wednesday,05:00,22:00,,False
ZI12,Thursday,05:00,22:00,,False
ZI12,Friday,05:00,22:00,,False
ZI12,Saturday,05:00,22:00,,False
ZI12,Sunday,05:00,22:00,,False
ZI13,Monday,05:00,22:00,,False
ZI13,Tuesday,05:00,22:00,,False
ZI13,Wednesday,05:00,22:00,,False
ZI13,Thursday,05:00,22:00,,False
ZI13,Friday,05:00,22:00,,False
ZI13,Saturday,05:00,22:00,,False
ZI13,Sunday,05:00,22:00,,False
ZI14,Monday,05:00,22:00,,False
ZI14,Tuesday,05:00,22:00,,False
ZI14,Wednesday,05:00,22:00,,False
ZI14,Thursday,05:00,22:00,,False
ZI14,Friday,05:00,22:00,,False
ZI14,Saturday,05:00,22:00,,False
ZI14,Sunday,05:00,22:00,,False
ZI15,Monday,05:00,22:00,,False
ZI15,Tuesday,05:00,22:00,,False
ZI15,Wednesday,05:00,22:00,,False
ZI15,Thursday,05:00,22:00,,False
ZI15,Friday,05:00,22:00,,False
ZI15,Saturday,05:00,22:00,,False
ZI15,Sunday,05:00,22:00,,False
ZI16,Monday,05:00,22:00,,False
ZI16,Tuesday,05:00,22:00,,False
ZI16,Wednesday,05:00,22:00,,False
ZI16,Thursday,05:00,22:00,,False
ZI16,Friday,05:00,22:00,,False
ZI16,Saturday,05:00,22:00,,False
ZI16,Sunday,05:00,22:00,,False
ZI17,Monday,05:00,22:00,,False
ZI17,Tuesday,05:00,22:00,,False
ZI17,Wednesday,05:00,22:00,,False
ZI17,Thursday,05:00,22:00,,False
ZI17,Friday,05:00,22:00,,False
ZI17,Saturday,05:00,22:00,,False
ZI17,Sunday,05:00,22:00,,False
ZI18,Monday,05:00,22:00,,False
ZI18,Tuesday,05:00,22:00,,False
ZI18,Wednesday,05:00,22:00,,False
ZI18,Thursday,05:00,22:00,,False
ZI18,Friday,05:00,22:00,,False
ZI18,Saturday,05:00,22:00,,False
ZI18,Sunday,05:00,22:00,,False
ZI19,Monday,05:00,22:00,,False
ZI19,Tuesday,05:00,22:00,,False
ZI19,Wednesday,05:00,22:00,,False
ZI19,Thursday,05:00,22:00,,False
ZI19,Friday,05:00,22:00,,False
ZI19,Saturday,05:00,22:00,,False
ZI19,Sunday,05:00,22:00,,False
ZI20,Monday,05:00,22:00,,False
ZI20,Tuesday,05:00,22:00,,False
ZI20,Wednesday,05:00,22:00,,False
ZI20,Thursday,05:00,22:00,,False
ZI20,Friday,05:00,22:00,,False
ZI20,Saturday,05:00,22:00,,False
ZI20,Sunday,05:00,22:00,,False
ZI21,Monday,05:00,22:00,,False
ZI21,Tuesday,05:00,22:00,,False
ZI21,Wednesday,05:00,22:00,,False
ZI21,Thursday,05:00,22:00,,False
ZI21,Friday,05:00,22:00,,False
ZI21,Saturday,05:00,22:00,,False
ZI21,Sunday,05:00,22:00,,False
ZI22,Monday,05:00,22:00,,False
ZI22,Tuesday,05:00,22:00,,False
ZI22,Wednesday,05:00,22:00,,False
ZI22,Thursday,05:00,22:00,,False
ZI22,Friday,05:00,22:00,,False
ZI22,Saturday,05:00,22:00,,False
ZI22,Sunday,05:00,22:00,,False
ZI23,Monday,05:00,22:00,,False
ZI23,Tuesday,05:00,22:00,,False
ZI23,Wednesday,05:00,22:00,,False
ZI23,Thursday,05:00,22:00,,False
ZI23,Friday,05:00,22:00,,False
ZI23,Saturday,05:00,22:00,,False
ZI23,Sunday,05:00,22:00,,False
ZI24,Monday,05:00,22:00,,False
ZI24,Tuesday,05:00,22:00,,False
ZI24,Wednesday,05:00,22:00,,False
ZI24,Thursday,05:00,22:00,,False
ZI24,Friday,05:00,22:00,,False
ZI24,Saturday,05:00,22:00,,False
ZI24,Sunday,05:00,22:00,,False
ZI25,Monday,05:00,22:00,,False
ZI25,Tuesday,05:00,22:00,,False
ZI25,Wednesday,05:00,22:00,,False
ZI25,Thursday,05:00,22:00,,False
ZI25,Friday,05:00,22:00,,False
ZI25,Saturday,05:00,22:00,,False
ZI25,Sunday,05:00,22:00,,False
ZI26,Monday,05:00,22:00,,False
ZI26,Tuesday,05:00,22:00,,False
ZI26,Wednesday,05:00,22:00,,False
ZI26,Thursday,05:00,22:00,,False
ZI26,Friday,05:00,22:00,,False
ZI26,Saturday,05:00,22:00,,False
ZI26,Sunday,05:00,22:00,,False
ZI27,Monday,05:00,22:00,,False
ZI27,Tuesday,05:00,22:00,,False
ZI27,Wednesday,05:00,22:00,,False
ZI27,Thursday,05:00,22:00,,False
ZI27,Friday,05:00,22:00,,False
ZI27,Saturday,05:00,22:00,,False
ZI27,Sunday,05:00,22:00,,False
ZI28,Monday,05:00,22:00,,False
ZI28,Tuesday,05:00,22:00,,False
ZI28,Wednesday,05:00,22:00,,False
ZI28,Thursday,05:00,22:00,,False
ZI28,Friday,05:00,22:00,,False
ZI28,Saturday,05:00,22:00,,False
ZI28,Sunday,05:00,22:00,,False
ZI29,Monday,05:00,22:00,,False
ZI29,Tuesday,05:00,22:00,,False
ZI29,Wednesday,05:00,22:00,,False
ZI29,Thursday,05:00,22:00,,False
ZI29,Friday,05:00,22:00,,False
ZI29,Saturday,05:00,22:00,,False
ZI29,Sunday,05:00,22:00,,False
ZI30,Monday,05:00,22:00,,False
ZI30,Tuesday,05:00,22:00,,False
ZI30,Wednesday,05:00,22:00,,False
ZI30,Thursday,05:00,22:00,,False
ZI30,Friday,05:00,22:00,,False
ZI30,Saturday,05:00,22:00,,False
ZI30,Sunday,05:00,22:00,,False
ZI31,Monday,05:00,22:00,,False
ZI31,Tuesday,05:00,22:00,,False
ZI31,Wednesday,05:00,22:00,,False
ZI31,Thursday,05:00,22:00,,False
ZI31,Friday,05:00,22:00,,False
ZI31,Saturday,05:00,22:00,,False
ZI31,Sunday,05:00,22:00,,False
ZI32,Monday,05:00,22:00,,False
ZI32,Tuesday,05:00,22:00,,False
ZI32,Wednesday,05:00,22:00,,False
ZI32,Thursday,05:00,22:00,,False
ZI32,Friday,05:00,22:00,,False
ZI32,Saturday,05:00,22:00,,False
ZI32,Sunday,05:00,22:00,,False
ZI33,Monday,05:00,22:00,,False
ZI33,Tuesday,05:00,22:00,,False
ZI33,Wednesday,05:00,22:00,,False
ZI33,Thursday,05:00,22:00,,False
ZI33,Friday,05:00,22:00,,False
ZI33,Saturday,05:00,22:00,,False
ZI33,Sunday,05:00,22:00,,False
ZI34,Monday,05:00,22:00,,False
ZI34,Tuesday,05:00,22:00,,False
ZI34,Wednesday,05:00,22:00,,False
ZI34,Thursday,05:00,22:00,,False
ZI34,Friday,05:00,22:00,,False
ZI34,Saturday,05:00,22:00,,False
ZI34,Sunday,05:00,22:00,,False
ZI35,Monday,05:00,22:00,,False
ZI35,Tuesday,05:00,22:00,,False
ZI35,Wednesday,05:00,22:00,,False
ZI35,Thursday,05:00,22:00,,False
ZI35,Friday,05:00,22:00,,False
ZI35,Saturday,05:00,22:00,,False
ZI35,Sunday,05:00,22:00,,False
ZI36,Monday,05:00,22:00,,False
ZI36,Tuesday,05:00,22:00,,False
ZI36,Wednesday,05:00,22:00,,False
ZI36,Thursday,05:00,22:00,,False
ZI36,Friday,05:00,22:00,,False
ZI36,Saturday,05:00,22:00,,False
ZI36,Sunday,05:00,22:00,,False
ZI37,Monday,05:00,22:00,,False
ZI37,Tuesday,05:00,22:00,,False
ZI37,Wednesday,05:00,22:00,,False
ZI37,Thursday,05:00,22:00,,False
ZI37,Friday,05:00,22:00,,False
ZI37,Saturday,05:00,22:00,,False
ZI37,Sunday,05:00,22:00,,False
ZI38,Monday,05:00,22:00,,False
ZI38,Tuesday,05:00,22:00,,False
ZI38,Wednesday,05:00,22:00,,False
ZI38,Thursday,05:00,22:00,,False
ZI38,Friday,05:00,22:00,,False
ZI38,Saturday,05:00,22:00,,False
ZI38,Sunday,05:00,22:00,,False
ZI39,Monday,05:00,22:00,,False
ZI39,Tuesday,05:00,22:00,,False
ZI39,Wednesday,05:00,22:00,,False
ZI39,Thursday,05:00,22:00,,False
ZI39,Friday,05:00,22:00,,False
ZI39,Saturday,05:00,22:00,,False
ZI39,Sunday,05:00,22:00,,False
ZI40,Monday,05:00,22:00,,False
ZI40,Tuesday,05:00,22:00,,False
ZI40,Wednesday,05:00,22:00,,False
ZI40,Thursday,05:00,22:00,,False
ZI40,Friday,05:00,22:00,,False
ZI40,Saturday,05:00,22:00,,False
ZI40,Sunday,05:00,22:00,,False
ZI41,Monday,05:00,22:00,,False
ZI41,Tuesday,05:00,22:00,,False
ZI41,Wednesday,05:00,22:00,,False
ZI41,Thursday,05:00,22:00,,False
ZI41,Friday,05:00,22:00,,False
ZI41,Saturday,05:00,22:00,,False
ZI41,Sunday,05:00,22:00,,False
ZI42,Monday,05:00,22:00,,False
ZI42,Tuesday,05:00,22:00,,False
ZI42,Wednesday,05:00,22:00,,False
ZI42,Thursday,05:00,22:00,,False
ZI42,Friday,05:00,22:00,,False
ZI42,Saturday,05:00,22:00,,False
ZI42,Sunday,05:00,22:00,,False
ZI43,Monday,05:00,22:00,,False
ZI43,Tuesday,05:00,22:00,,False
ZI43,Wednesday,05:00,22:00,,False
ZI43,Thursday,05:00,22:00,,False
ZI43,Friday,05:00,22:00,,False
ZI43,Saturday,05:00,22:00,,False
ZI43,Sunday,05:00,22:00,,False
ZI44,Monday,05:00,22:00,,False
ZI44,Tuesday,05:00,22:00,,False
ZI44,Wednesday,05:00,22:00,,False
ZI44,Thursday,05:00,22:00,,False
ZI44,Friday,05:00,22:00,,False
ZI44,Saturday,05:00,22:00,,False
ZI44,Sunday,05:00,22:00,,False
ZI45,Monday,05:00,22:00,,False
ZI45,Tuesday,05:00,22:00,,False
ZI45,Wednesday,05:00,22:00,,False
ZI45,Thursday,05:00,22:00,,False
ZI45,Friday,05:00,22:00,,False
ZI45,Saturday,05:00,22:00,,False
ZI45,Sunday,05:00,22:00,,False
ZI46,Monday,05:00,22:00,,False
ZI46,Tuesday,05:00,22:00,,False
ZI46,Wednesday,05:00,22:00,,False
ZI46,Thursday,05:00,22:00,,False
ZI46,Friday,05:00,22:00,,False
ZI46,Saturday,05:00,22:00,,False
ZI46,Sunday,05:00,22:00,,False
ZI47,Monday,05:00,22:00,,False
ZI47,Tuesday,05:00,22:00,,False
ZI47,Wednesday,05:00,22:00,,False
ZI47,Thursday,05:00,22:00,,False
ZI47,Friday,05:00,22:00,,False
ZI47,Saturday,05:00,22:00,,False
ZI47,Sunday,05:00,22:00,,False
ZI48,Monday,05:00,22:00,,False
ZI48,Tuesday,05:00,22:00,,False
ZI48,Wednesday,05:00,22:00,,False
ZI48,Thursday,05:00,22:00,,False
ZI48,Friday,05:00,22:00,,False
ZI48,Saturday,05:00,22:00,,False
ZI48,Sunday,05:00,22:00,,False
ZI49,Monday,05:00,22:00,,False
ZI49,Tuesday,05:00,22:00,,False
ZI49,Wednesday,05:00,22:00,,False
ZI49,Thursday,05:00,22:00,,False
ZI49,Friday,05:00,22:00,,False
ZI49,Saturday,05:00,22:00,,False
ZI49,Sunday,05:00,22:00,,False
ZI50,Monday,05:00,22:00,,False
